Date,Open,High,Low,Close
2022-07-05,7.232,7.233,7.17,7.17
2022-07-04,7.195,7.195,7.158,7.158
2022-07-01,7.281,7.281,7.208,7.208
2022-06-30,7.408,7.408,7.245,7.255
2022-06-29,7.357,7.357,7.269,7.269
2022-06-28,7.307,7.407,7.277,7.282
2022-06-27,7.281,7.281,7.229,7.229
2022-06-24,7.331,7.397,7.239,7.239
2022-06-23,7.281,7.281,7.221,7.221
2022-06-22,7.268,7.356,7.218,7.221
2022-06-21,7.38,7.38,7.28,7.28
2022-06-20,7.405,7.405,7.253,7.253
2022-06-17,7.408,7.408,7.35,7.35
2022-06-16,7.454,7.505,7.367,7.404
2022-06-15,7.391,7.404,7.379,7.394
2022-06-14,7.404,7.416,7.371,7.379
2022-06-13,7.429,7.429,7.365,7.398
2022-06-10,7.304,7.366,7.29,7.304
2022-06-09,7.315,7.353,7.271,7.271
2022-06-08,7.278,7.315,7.253,7.291
2022-06-07,7.402,7.402,7.35,7.35
2022-06-06,7.337,7.337,7.337,7.337
2022-06-03,7.327,7.327,7.253,7.29
2022-06-02,7.228,7.24,7.222,7.23
2022-06-01,7.24,7.24,7.191,7.191
2022-05-31,7.277,7.277,7.21,7.21
2022-05-30,7.215,7.227,7.154,7.171
2022-05-27,7.154,7.154,7.136,7.141
2022-05-26,7.153,7.153,7.099,7.104
2022-05-25,7.129,7.153,7.09,7.104
2022-05-24,7.177,7.177,7.077,7.077
2022-05-23,7.222,7.222,7.153,7.158
2022-05-20,7.202,7.202,7.175,7.177
2022-05-19,7.153,7.177,7.153,7.162
2022-05-18,7.184,7.184,7.15,7.15
2022-05-17,7.214,7.214,7.157,7.165
2022-05-13,7.225,7.225,7.072,7.072
2022-05-12,7.2,7.2,7.091,7.127
2022-05-11,7.273,7.273,7.103,7.103
2022-05-10,7.273,7.298,7.175,7.175
2022-05-09,7.334,7.392,7.273,7.273
2022-05-06,7.241,7.29,7.238,7.273
2022-05-05,7.211,7.211,7.174,7.181
2022-05-04,6.884,7.219,6.85,7.137
2022-05-02,6.86,6.86,6.823,6.823
2022-04-29,6.757,6.757,6.654,6.683
2022-04-28,6.639,6.696,6.627,6.67
2022-04-27,6.63,6.63,6.58,6.607
2022-04-26,6.603,6.62,6.567,6.58
2022-04-25,6.642,6.642,6.553,6.553
2022-04-22,6.663,6.673,6.636,6.652
2022-04-21,6.614,6.653,6.561,6.603
2022-04-20,6.711,6.711,6.53,6.53
2022-04-19,6.705,6.705,6.558,6.589
2022-04-18,6.744,6.744,6.594,6.594
2022-04-13,6.741,6.741,6.655,6.677
2022-04-12,6.609,6.616,6.554,6.596
2022-04-11,6.635,6.635,6.519,6.538
2022-04-08,6.207,6.477,6.182,6.465
2022-04-07,6.245,6.245,6.171,6.171
2022-04-06,6.193,6.199,6.175,6.186
2022-04-05,6.267,6.267,6.164,6.165
2022-04-04,6.231,6.231,6.162,6.162
2022-03-31,6.142,6.142,6.053,6.101
2022-03-30,6.09,6.09,6.044,6.044
2022-03-29,6.128,6.128,6.09,6.097
2022-03-28,6.176,6.176,6.112,6.112
2022-03-25,6.1,6.102,6.078,6.082
2022-03-24,6.127,6.127,6.084,6.094
2022-03-23,6.189,6.189,6.081,6.089
2022-03-22,6.19,6.19,6.076,6.103
2022-03-21,6.164,6.164,6.04,6.04
2022-03-17,6.113,6.113,6.025,6.025
2022-03-16,6.173,6.173,6.08,6.08
2022-03-15,6.162,6.162,6.112,6.112
2022-03-14,6.21,6.21,6.147,6.155
2022-03-11,6.213,6.213,6.129,6.172
2022-03-10,6.212,6.212,6.109,6.131
2022-03-09,6.252,6.252,6.169,6.169
2022-03-08,6.272,6.272,6.204,6.216
2022-03-07,6.274,6.274,6.186,6.208
2022-03-04,6.11,6.134,6.09,6.113
2022-03-03,6.229,6.229,6.112,6.112
2022-03-02,6.132,6.132,6.081,6.097
2022-02-28,6.109,6.109,6.022,6.047
2022-02-25,6.059,6.059,6.011,6.011
2022-02-24,6.108,6.108,6.008,6.046
2022-02-23,6.006,6.031,5.991,5.998
2022-02-22,6.008,6.008,5.956,5.993
2022-02-21,5.958,5.958,5.909,5.934
2022-02-18,5.958,5.958,5.899,5.902
2022-02-17,5.933,5.941,5.906,5.919
2022-02-16,5.909,5.931,5.882,5.926
2022-02-15,5.86,5.928,5.835,5.884
2022-02-14,5.933,5.933,5.846,5.855
2022-02-11,6.007,6.007,5.877,5.877
2022-02-10,6.031,6.09,5.916,5.92
2022-02-09,6.162,6.162,6.094,6.095
2022-02-08,6.154,6.229,6.122,6.122
2022-02-04,6.327,6.327,6.188,6.194
2022-02-03,6.227,6.245,6.201,6.24
2022-02-02,6.222,6.247,6.185,6.227
2022-02-01,6.03,6.201,6.005,6.131
2022-01-31,6.111,6.111,6.027,6.03
2022-01-28,6.15,6.15,6.096,6.12
2022-01-27,6.152,6.152,6.103,6.12
2022-01-25,6.078,6.078,6.034,6.049
2022-01-24,6.073,6.075,6.063,6.073
2022-01-21,6.065,6.083,6.058,6.058
2022-01-20,6.089,6.102,6.041,6.053
2022-01-19,6.102,6.102,6.057,6.057
2022-01-18,6.101,6.101,6.057,6.057
2022-01-17,6.03,6.055,6.016,6.035
2022-01-14,6.003,6.003,5.96,5.97
2022-01-13,6.04,6.04,5.967,5.967
2022-01-12,6.008,6.03,5.998,6.018
2022-01-11,6.047,6.047,6.008,6.008
2022-01-10,6.064,6.064,6.01,6.032
2022-01-07,5.997,5.997,5.94,5.988
2022-01-06,6.002,6.002,5.94,5.94
2022-01-05,5.978,5.978,5.93,5.93
2022-01-04,5.915,5.973,5.902,5.939
2022-01-03,5.87,5.88,5.87,5.872
2021-12-31,5.93,5.93,5.862,5.862
2021-12-30,5.912,5.912,5.87,5.874
2021-12-29,5.898,5.898,5.862,5.865
2021-12-28,5.881,5.881,5.872,5.872
2021-12-27,5.869,5.869,5.847,5.858
2021-12-24,5.838,5.869,5.838,5.853
2021-12-23,5.843,5.843,5.819,5.819
2021-12-22,5.854,5.854,5.812,5.822
2021-12-21,5.798,5.851,5.798,5.826
2021-12-20,5.762,5.81,5.757,5.795
2021-12-17,5.749,5.762,5.741,5.76
2021-12-16,5.758,5.758,5.734,5.734
2021-12-15,5.736,5.736,5.713,5.732
2021-12-14,5.736,5.736,5.71,5.713
2021-12-13,5.72,5.729,5.703,5.715
2021-12-10,5.715,5.715,5.703,5.706
2021-12-09,5.725,5.725,5.698,5.701
2021-12-08,5.843,5.843,5.694,5.694
2021-12-07,5.746,5.748,5.724,5.741
2021-12-06,5.734,5.737,5.713,5.713
2021-12-03,5.722,5.727,5.714,5.725
2021-12-02,5.716,5.721,5.709,5.709
2021-12-01,5.725,5.725,5.711,5.72
2021-11-30,5.729,5.747,5.693,5.693
2021-11-29,5.748,5.795,5.729,5.734
2021-11-26,5.753,5.753,5.718,5.751
2021-11-25,5.802,5.802,5.755,5.767
2021-11-24,5.779,5.808,5.756,5.808
2021-11-23,5.792,5.792,5.756,5.768
2021-11-22,5.769,5.799,5.769,5.799
2021-11-18,5.758,5.805,5.746,5.746
2021-11-17,5.854,5.854,5.737,5.737
2021-11-16,5.843,5.843,5.824,5.824
2021-11-15,5.808,5.808,5.796,5.796
2021-11-12,5.844,5.844,5.837,5.837
2021-11-11,5.853,5.857,5.853,5.857
2021-11-10,5.834,5.851,5.813,5.813
2021-11-09,5.882,5.882,5.8,5.8
2021-11-08,5.836,5.836,5.803,5.803
2021-11-03,5.867,5.904,5.841,5.841
2021-11-02,5.883,5.883,5.851,5.851
2021-11-01,5.91,5.91,5.872,5.872
2021-10-29,5.852,5.871,5.852,5.864
2021-10-28,5.841,5.841,5.83,5.841
2021-10-27,5.865,5.865,5.832,5.832
2021-10-26,5.842,5.889,5.842,5.842
2021-10-25,5.901,5.901,5.831,5.843
2021-10-22,5.949,5.949,5.832,5.86
2021-10-21,5.845,5.869,5.829,5.829
2021-10-20,6.0,6.0,5.846,5.846
2021-10-18,5.823,5.893,5.823,5.846
2021-10-14,5.794,5.794,5.78,5.78
2021-10-13,5.827,5.827,5.781,5.781
2021-10-12,5.839,5.897,5.823,5.825
2021-10-11,5.851,5.851,5.805,5.814
2021-10-08,5.805,5.828,5.792,5.805
2021-10-07,5.796,5.839,5.793,5.839
2021-10-06,5.796,5.815,5.787,5.794
2021-10-05,5.818,5.82,5.785,5.788
2021-10-04,5.786,5.809,5.784,5.784
2021-10-01,5.787,5.798,5.773,5.787
2021-09-30,5.652,5.68,5.645,5.66
2021-09-29,5.66,5.669,5.642,5.647
2021-09-28,5.672,5.679,5.627,5.675
2021-09-27,5.728,5.728,5.671,5.688
2021-09-24,5.655,5.67,5.622,5.649
2021-09-23,5.649,5.649,5.577,5.579
2021-09-22,5.624,5.624,5.574,5.594
2021-09-21,5.576,5.598,5.57,5.586
2021-09-20,5.626,5.626,5.559,5.559
2021-09-17,5.684,5.684,5.611,5.616
2021-09-16,5.616,5.619,5.599,5.601
2021-09-15,5.629,5.629,5.599,5.599
2021-09-14,5.616,5.646,5.614,5.636
2021-09-13,5.644,5.644,5.61,5.626
2021-09-09,5.629,5.629,5.604,5.609
2021-09-08,5.641,5.641,5.61,5.614
2021-09-07,5.653,5.653,5.603,5.631
2021-09-06,5.574,5.6,5.56,5.596
2021-09-03,5.628,5.628,5.574,5.574
2021-09-02,5.676,5.676,5.586,5.586
2021-09-01,5.727,5.727,5.611,5.611
2021-08-31,5.676,5.676,5.643,5.651
2021-08-30,5.677,5.677,5.651,5.651
2021-08-27,5.708,5.711,5.681,5.683
2021-08-26,5.737,5.737,5.684,5.698
2021-08-25,5.728,5.728,5.68,5.685
2021-08-24,5.72,5.72,5.695,5.698
2021-08-23,5.728,5.728,5.684,5.69
2021-08-20,5.678,5.69,5.638,5.69
2021-08-18,5.717,5.717,5.652,5.658
2021-08-17,5.752,5.752,5.692,5.695
2021-08-13,5.739,5.743,5.721,5.732
2021-08-12,5.776,5.776,5.732,5.744
2021-08-11,5.784,5.784,5.74,5.752
2021-08-10,5.751,5.756,5.734,5.741
2021-08-09,5.786,5.786,5.729,5.729
2021-08-06,5.722,5.811,5.722,5.779
2021-08-05,5.729,5.729,5.706,5.712
2021-08-04,5.731,5.734,5.708,5.709
2021-08-03,5.729,5.735,5.714,5.734
2021-08-02,5.731,5.734,5.716,5.731
2021-07-30,5.763,5.763,5.726,5.726
2021-07-29,5.714,5.728,5.695,5.721
2021-07-28,5.721,5.721,5.685,5.706
2021-07-27,5.699,5.71,5.687,5.689
2021-07-26,5.682,5.683,5.664,5.682
2021-07-23,5.699,5.705,5.683,5.686
2021-07-22,5.701,5.701,5.666,5.681
2021-07-20,5.628,5.646,5.618,5.635
2021-07-19,5.747,5.747,5.65,5.655
2021-07-16,5.651,5.693,5.651,5.681
2021-07-15,5.708,5.708,5.659,5.691
2021-07-14,5.762,5.762,5.691,5.691
2021-07-13,5.701,5.723,5.693,5.72
2021-07-12,5.774,5.774,5.732,5.749
2021-07-09,5.793,5.793,5.688,5.73
2021-07-08,5.761,5.761,5.701,5.701
2021-07-07,5.83,5.83,5.797,5.798
2021-07-06,5.847,5.891,5.828,5.834
2021-07-05,5.761,5.761,5.743,5.759
2021-07-02,5.725,5.764,5.715,5.751
2021-07-01,5.729,5.729,5.694,5.7
2021-06-30,5.695,5.753,5.689,5.72
2021-06-29,5.71,5.71,5.676,5.676
2021-06-28,5.724,5.741,5.707,5.727
2021-06-25,5.715,5.715,5.67,5.695
2021-06-24,5.674,5.674,5.643,5.645
2021-06-23,5.666,5.666,5.646,5.652
2021-06-22,5.688,5.688,5.641,5.652
2021-06-21,5.609,5.654,5.608,5.652
2021-06-18,5.686,5.686,5.616,5.616
2021-06-17,5.746,5.746,5.664,5.664
2021-06-16,5.661,5.704,5.654,5.676
2021-06-15,5.602,5.649,5.602,5.642
2021-06-14,5.538,5.546,5.52,5.542
2021-06-11,5.497,5.518,5.491,5.513
2021-06-10,5.528,5.528,5.495,5.495
2021-06-09,5.53,5.53,5.515,5.518
2021-06-08,5.556,5.556,5.511,5.514
2021-06-07,5.583,5.583,5.552,5.559
2021-06-04,5.578,5.592,5.538,5.59
2021-06-03,5.592,5.6,5.557,5.557
2021-06-02,5.611,5.611,5.583,5.583
2021-06-01,5.6,5.607,5.59,5.607
2021-05-31,5.602,5.602,5.581,5.588
2021-05-28,5.555,5.567,5.538,5.54
2021-05-27,5.545,5.545,5.521,5.534
2021-05-25,5.548,5.548,5.498,5.498
2021-05-24,5.569,5.569,5.541,5.541
2021-05-21,5.595,5.595,5.531,5.546
2021-05-20,5.628,5.628,5.543,5.543
2021-05-19,5.581,5.591,5.565,5.565
2021-05-18,5.575,5.581,5.567,5.577
2021-05-17,5.581,5.581,5.555,5.555
2021-05-14,5.568,5.605,5.56,5.574
2021-05-12,5.605,5.605,5.538,5.551
2021-05-11,5.542,5.567,5.537,5.549
2021-05-10,5.535,5.556,5.528,5.54
2021-05-07,5.594,5.594,5.507,5.537
2021-05-06,5.594,5.594,5.519,5.519
2021-05-05,5.674,5.674,5.566,5.566
2021-05-04,5.617,5.617,5.577,5.594
2021-05-03,5.606,5.606,5.573,5.573
2021-04-30,5.453,5.453,5.405,5.42
2021-04-29,5.452,5.452,5.412,5.427
2021-04-28,5.462,5.462,5.396,5.427
2021-04-27,5.452,5.452,5.406,5.424
2021-04-26,5.472,5.472,5.385,5.416
2021-04-23,5.553,5.553,5.439,5.439
2021-04-22,5.578,5.578,5.526,5.527
2021-04-20,5.603,5.603,5.545,5.545
2021-04-19,5.628,5.628,5.536,5.536
2021-04-16,5.704,5.704,5.59,5.59
2021-04-15,5.652,5.652,5.589,5.637
2021-04-12,5.601,5.625,5.579,5.589
2021-04-09,5.522,5.605,5.521,5.583
2021-04-08,5.65,5.65,5.569,5.569
2021-04-07,5.624,5.701,5.511,5.609
2021-04-06,5.574,5.624,5.561,5.574
2021-04-05,5.699,5.7,5.573,5.573
2021-03-31,5.687,5.718,5.679,5.705
2021-03-30,5.672,5.682,5.648,5.678
2021-03-26,5.698,5.698,5.602,5.622
2021-03-25,5.694,5.704,5.641,5.641
2021-03-24,5.671,5.689,5.63,5.684
2021-03-23,5.696,5.705,5.666,5.671
2021-03-22,5.777,5.777,5.703,5.713
2021-03-19,5.834,5.834,5.745,5.761
2021-03-18,5.844,5.859,5.803,5.803
2021-03-17,5.833,5.853,5.82,5.833
2021-03-16,5.845,5.845,5.822,5.822
2021-03-15,5.885,5.896,5.845,5.845
2021-03-12,5.881,5.92,5.863,5.872
2021-03-10,5.853,5.95,5.839,5.881
2021-03-09,5.868,5.877,5.832,5.855
2021-03-08,5.877,5.887,5.822,5.845
2021-03-05,5.842,5.88,5.804,5.849
2021-03-04,5.883,5.883,5.788,5.79
2021-03-03,5.785,5.891,5.778,5.798
2021-03-02,5.787,5.787,5.76,5.777
2021-03-01,5.789,5.789,5.738,5.762
2021-02-26,5.751,5.793,5.743,5.771
2021-02-25,5.762,5.762,5.697,5.715
2021-02-24,5.725,5.732,5.68,5.695
2021-02-23,5.777,5.777,5.709,5.724
2021-02-22,5.786,5.819,5.756,5.766
2021-02-18,5.748,5.748,5.609,5.699
2021-02-17,5.661,5.661,5.56,5.587
2021-02-16,5.586,5.586,5.544,5.552
2021-02-15,5.559,5.562,5.516,5.537
2021-02-12,5.558,5.558,5.502,5.502
2021-02-11,5.634,5.634,5.53,5.531
2021-02-10,5.634,5.634,5.59,5.6
2021-02-09,5.682,5.682,5.609,5.627
2021-02-08,5.634,5.634,5.521,5.577
2021-02-05,5.511,5.643,5.47,5.584
2021-02-04,5.559,5.559,5.481,5.491
2021-02-03,5.669,5.669,5.537,5.537
2021-02-02,5.576,5.675,5.576,5.657
2021-02-01,5.386,5.568,5.282,5.568
2021-01-29,5.316,5.316,5.272,5.297
2021-01-28,5.335,5.337,5.292,5.292
2021-01-27,5.34,5.345,5.323,5.335
2021-01-25,5.361,5.361,5.31,5.337
2021-01-22,5.327,5.327,5.289,5.308
2021-01-21,5.286,5.296,5.261,5.289
2021-01-20,5.302,5.302,5.258,5.267
2021-01-19,5.343,5.343,5.279,5.286
2021-01-18,5.327,5.361,5.289,5.301
2021-01-15,5.279,5.332,5.234,5.332
2021-01-14,5.291,5.291,5.222,5.236
2021-01-13,5.241,5.274,5.207,5.267
2021-01-12,5.255,5.255,5.191,5.241
2021-01-11,5.205,5.241,5.198,5.2
2021-01-08,5.089,5.11,5.082,5.106
2021-01-07,5.089,5.089,5.066,5.075
2021-01-06,5.066,5.089,5.06,5.071
2021-01-05,5.043,5.098,5.023,5.033
2021-01-04,5.134,5.134,5.038,5.038
2021-01-01,5.113,5.113,5.099,5.099
2020-12-31,5.125,5.125,5.097,5.099
2020-12-30,5.135,5.135,5.109,5.109
2020-12-29,5.137,5.137,5.127,5.127
2020-12-28,5.137,5.137,5.123,5.125
2020-12-24,5.266,5.266,5.123,5.13
2020-12-23,5.137,5.137,5.101,5.106
2020-12-22,5.149,5.149,5.089,5.09
2020-12-21,5.149,5.149,5.097,5.097
2020-12-18,5.125,5.125,5.09,5.09
2020-12-17,5.125,5.125,5.09,5.09
2020-12-16,5.114,5.114,5.093,5.093
2020-12-15,5.114,5.114,5.089,5.097
2020-12-14,5.144,5.149,5.111,5.121
2020-12-11,5.137,5.149,5.109,5.14
2020-12-10,5.126,5.126,5.073,5.079
2020-12-09,5.125,5.125,5.079,5.091
2020-12-08,5.091,5.107,5.082,5.105
2020-12-07,5.102,5.102,5.082,5.089
2020-12-04,5.149,5.149,5.05,5.063
2020-12-03,5.128,5.137,5.117,5.126
2020-12-02,5.196,5.196,5.119,5.119
2020-12-01,5.133,5.133,5.096,5.11
2020-11-27,5.142,5.142,5.06,5.075
2020-11-26,5.09,5.09,5.038,5.048
2020-11-25,5.092,5.092,5.024,5.048
2020-11-24,5.142,5.142,5.05,5.055
2020-11-23,5.067,5.091,5.052,5.077
2020-11-20,5.111,5.111,5.054,5.055
2020-11-19,5.124,5.129,5.086,5.097
2020-11-18,5.092,5.129,5.077,5.095
2020-11-17,5.164,5.164,5.081,5.087
2020-11-13,5.179,5.179,5.109,5.109
2020-11-12,5.203,5.203,5.156,5.156
2020-11-11,5.24,5.24,5.17,5.176
2020-11-10,5.203,5.203,5.181,5.188
2020-11-09,5.166,5.166,5.141,5.156
2020-11-06,5.116,5.141,5.097,5.136
2020-11-05,5.185,5.185,5.104,5.116
2020-11-04,5.207,5.207,5.152,5.168
2020-11-03,5.239,5.239,5.178,5.188
2020-11-02,5.2,5.2,5.161,5.178
2020-10-29,5.189,5.189,5.141,5.165
2020-10-28,5.218,5.218,5.137,5.171
2020-10-27,5.156,5.176,5.137,5.144
2020-10-26,5.12,5.166,5.105,5.142
2020-10-23,5.218,5.218,5.122,5.132
2020-10-22,5.215,5.216,5.195,5.213
2020-10-21,5.218,5.218,5.19,5.195
2020-10-20,5.298,5.298,5.205,5.208
2020-10-19,5.286,5.286,5.23,5.23
2020-10-16,5.291,5.291,5.252,5.266
2020-10-15,5.175,5.175,5.151,5.161
2020-10-14,5.178,5.178,5.163,5.171
2020-10-13,5.18,5.18,5.151,5.173
2020-10-12,5.268,5.268,5.161,5.161
2020-10-09,5.278,5.278,5.166,5.197
2020-10-08,5.268,5.279,5.263,5.263
2020-10-07,5.29,5.29,5.265,5.273
2020-10-06,5.312,5.312,5.267,5.29
2020-10-05,5.324,5.324,5.251,5.268
2020-10-01,5.363,5.367,5.272,5.297
2020-09-30,5.423,5.429,5.387,5.391
2020-09-29,5.416,5.433,5.4,5.411
2020-09-28,5.484,5.484,5.377,5.416
2020-09-25,5.435,5.435,5.374,5.374
2020-09-24,5.398,5.398,5.357,5.357
2020-09-23,5.373,5.381,5.349,5.354
2020-09-22,5.446,5.446,5.37,5.38
2020-09-21,5.434,5.434,5.392,5.397
2020-09-18,5.434,5.434,5.383,5.412
2020-09-17,5.438,5.444,5.341,5.431
2020-09-16,5.45,5.45,5.353,5.358
2020-09-15,5.45,5.45,5.428,5.428
2020-09-14,5.576,5.576,5.467,5.467
2020-09-11,5.489,5.53,5.479,5.508
2020-09-10,5.456,5.486,5.427,5.473
2020-09-09,5.48,5.48,5.405,5.435
2020-09-08,5.384,5.48,5.376,5.458
2020-09-07,5.311,5.368,5.268,5.35
2020-09-04,5.215,5.256,5.186,5.239
2020-09-03,5.215,5.215,5.143,5.179
2020-09-02,5.236,5.236,5.153,5.172
2020-09-01,5.359,5.359,5.201,5.201
2020-08-31,5.576,5.576,5.472,5.472
2020-08-28,5.6,5.6,5.527,5.527
2020-08-27,5.576,5.576,5.513,5.518
2020-08-26,5.458,5.564,5.421,5.552
2020-08-25,5.385,5.494,5.385,5.433
2020-08-24,5.433,5.481,5.409,5.469
2020-08-21,5.325,5.421,5.289,5.407
2020-08-20,5.277,5.277,5.204,5.215
2020-08-19,5.337,5.337,5.223,5.234
2020-08-18,5.277,5.277,5.241,5.263
2020-08-17,5.253,5.253,5.22,5.246
2020-08-14,5.241,5.241,5.206,5.234
2020-08-13,5.182,5.182,5.147,5.147
2020-08-12,5.17,5.173,5.153,5.159
2020-08-11,5.144,5.147,5.123,5.14
2020-08-10,5.147,5.18,5.128,5.128
2020-08-07,5.065,5.123,5.048,5.109
2020-08-06,5.006,5.072,4.967,5.03
2020-08-05,5.018,5.018,4.981,4.981
2020-08-04,5.018,5.018,4.996,5.0
2020-08-03,5.018,5.018,4.99,5.0
2020-07-31,5.007,5.007,4.984,4.988
2020-07-30,5.042,5.042,4.988,4.991
2020-07-29,5.057,5.057,5.007,5.013
2020-07-28,5.033,5.052,5.01,5.01
2020-07-27,5.01,5.01,4.952,5.01
2020-07-24,4.918,4.95,4.918,4.941
2020-07-23,4.939,4.951,4.92,4.925
2020-07-22,4.962,4.962,4.925,4.939
2020-07-21,4.916,4.939,4.906,4.937
2020-07-20,4.907,4.907,4.886,4.903
2020-07-17,4.893,4.907,4.877,4.884
2020-07-16,4.896,4.905,4.883,4.885
2020-07-15,4.901,4.901,4.869,4.88
2020-07-14,4.931,4.942,4.855,4.874
2020-07-13,4.894,4.894,4.828,4.844
2020-07-10,4.977,4.977,4.828,4.84
2020-07-09,4.989,5.01,4.943,4.943
2020-07-08,5.001,5.001,4.966,4.978
2020-07-07,5.093,5.093,4.991,4.991
2020-07-06,5.081,5.081,5.058,5.065
2020-07-03,5.047,5.104,5.031,5.072
2020-07-02,5.047,5.07,5.042,5.042
